id_bruvoll_2023;id_source;house_size;site_name;region;arch_culture;data_source;site_name_ill;neighbourhood_logic;mean_orien;site_name_ill_short;Settlement
345;353;112,4490134;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;2,042997889;Vráble SE;Vrable SE
346;354;104,8914741;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;12,68226915;Vráble SE;Vrable SE
347;355;55,3556066;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;15,71088491;Vráble SE;Vrable SE
348;356;75,33427583;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;19,77433399;Vráble SE;Vrable SE
349;357;74,86001516;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;26,05905411;Vráble SE;Vrable SE
350;358;45,70760986;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;21,21285002;Vráble SE;Vrable SE
351;359;59,35819637;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;21,20323546;Vráble SE;Vrable SE
352;360;57,85174522;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;9,680600483;Vráble SE;Vrable SE
353;361;87,72578763;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;11,04258176;Vráble SE;Vrable SE
354;362;47,54154185;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;24,54127779;Vráble SE;Vrable SE
355;363;45,35974279;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,19229166;Vráble SE;Vrable SE
356;364;104,171671;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;13,10808225;Vráble SE;Vrable SE
357;365;86,50272062;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;14,91812536;Vráble SE;Vrable SE
358;366;54,82900961;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;18,34677757;Vráble SE;Vrable SE
359;367;36,43301355;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,57478121;Vráble SE;Vrable SE
360;368;41,808588;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;24,62101579;Vráble SE;Vrable SE
361;369;64,75788714;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;18,54339382;Vráble SE;Vrable SE
362;370;54,98955527;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;11,48877989;Vráble SE;Vrable SE
363;371;59,81381605;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;24,94797534;Vráble SE;Vrable SE
364;372;43,80085065;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;32,17476414;Vráble SE;Vrable SE
365;373;42,82413533;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;20,80171018;Vráble SE;Vrable SE
366;374;143,363205;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;22,22461113;Vráble SE;Vrable SE
367;375;65,41872973;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;20,59746829;Vráble SE;Vrable SE
368;376;128,3977791;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;17,19772439;Vráble SE;Vrable SE
369;377;85,88317169;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;30,92026352;Vráble SE;Vrable SE
370;378;72,62169613;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;5,126956928;Vráble SE;Vrable SE
371;379;92,77735097;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;14,15835142;Vráble SE;Vrable SE
372;380;54,13544189;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;4,788918798;Vráble SE;Vrable SE
373;381;30,06169109;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;26,43443282;Vráble SE;Vrable SE
374;382;42,97279824;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;7,421148952;Vráble SE;Vrable SE
375;383;80,88899207;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;21,02728955;Vráble SE;Vrable SE
376;384;71,62117006;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;24,12785985;Vráble SE;Vrable SE
377;385;129,7234357;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;4,533417438;Vráble SE;Vrable SE
378;386;74,97366347;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;0,159990911;Vráble SE;Vrable SE
379;387;56,74892779;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;22,55920778;Vráble SE;Vrable SE
380;388;103,1805458;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;8,89963701;Vráble SE;Vrable SE
381;389;93,92075355;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;5,643488927;Vráble SE;Vrable SE
382;390;106,7963465;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;8,729270082;Vráble SE;Vrable SE
383;391;91,85795333;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;6,31135984;Vráble SE;Vrable SE
384;392;59,20628867;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,47554022;Vráble SE;Vrable SE
385;393;76,38171063;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;10,70302397;Vráble SE;Vrable SE
386;394;70,31413195;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;30,86226122;Vráble SE;Vrable SE
387;395;43,51852521;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,97978076;Vráble SE;Vrable SE
388;396;39,55029124;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,82495749;Vráble SE;Vrable SE
389;397;58,01875822;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;14,60721067;Vráble SE;Vrable SE
390;398;45,73463561;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;17,62804808;Vráble SE;Vrable SE
391;399;69,79219863;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;16,87289213;Vráble SE;Vrable SE
392;400;52,58103881;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;33,48634437;Vráble SE;Vrable SE
393;401;91,62947365;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;15,88189312;Vráble SE;Vrable SE
394;402;88,19725445;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;21,96907761;Vráble SE;Vrable SE
395;403;181,0312284;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;26,13163895;Vráble SE;Vrable SE
396;404;160,1567981;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;26,39821284;Vráble SE;Vrable SE
397;405;99,37268265;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;24,87973925;Vráble SE;Vrable SE
398;406;77,07640128;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;23,41412515;Vráble SE;Vrable SE
399;407;56,06752998;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;21,02924173;Vráble SE;Vrable SE
400;408;119,022694;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;7,658525388;Vráble SE;Vrable SE
401;409;94,8735315;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;30,42541179;Vráble SE;Vrable SE
402;410;47,88758348;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;29,59089372;Vráble SE;Vrable SE
403;411;36,87440547;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;28,03870547;Vráble SE;Vrable SE
404;412;98,07668857;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;29,13231598;Vráble SE;Vrable SE
405;413;66,19122611;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;34,92012728;Vráble SE;Vrable SE
406;414;183,0173164;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;13,30678385;Vráble SE;Vrable SE
407;415;97,57643886;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;44,23850071;Vráble SE;Vrable SE
408;416;87,64405051;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;17,95085155;Vráble SE;Vrable SE
409;417;27,46319142;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;43,99363721;Vráble SE;Vrable SE
410;418;104,2426794;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;19,46119398;Vráble SE;Vrable SE
411;419;129,2371918;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;17,98921954;Vráble SE;Vrable SE
412;420;59,04097036;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;10,31129211;Vráble SE;Vrable SE
413;421;84,35203654;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;9,349033931;Vráble SE;Vrable SE
414;422;46,30709595;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;11,426579;Vráble SE;Vrable SE
415;423;73,58404732;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;18,84352056;Vráble SE;Vrable SE
416;424;77,5980516;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;10,88448583;Vráble SE;Vrable SE
417;425;49,51844094;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;4,195970158;Vráble SE;Vrable SE
556;564;87,11564613;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;13,84593084;Vráble SE;Vrable SE
557;565;70,41464367;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;17,62113775;Vráble SE;Vrable SE
566;574;87,5848754;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;5,455587779;Vráble SE;Vrable SE
567;575;76,10912319;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;5,228560079;Vráble SE;Vrable SE
568;576;136,0786207;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;19,33931812;Vráble SE;Vrable SE
569;577;72,62200169;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;39,22711897;Vráble SE;Vrable SE
570;578;99,93780989;vrable_velke_lehemby_se;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-East;TRUE;17,33909115;Vráble SE;Vrable SE
247;255;72,28364137;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;18,49054194;Vráble SW;Vrable SW
248;256;54,89098853;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;22,02382998;Vráble SW;Vrable SW
249;257;71,53343066;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;19,96805655;Vráble SW;Vrable SW
250;258;46,25193321;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;21,2605136;Vráble SW;Vrable SW
251;259;63,44946826;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;33,40393859;Vráble SW;Vrable SW
252;260;54,25411681;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;31,46380425;Vráble SW;Vrable SW
253;261;43,09202299;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;27,53539303;Vráble SW;Vrable SW
254;262;92,76183075;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;25,91799775;Vráble SW;Vrable SW
255;263;77,09723264;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;33,0981201;Vráble SW;Vrable SW
256;264;94,73077003;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;5,001274299;Vráble SW;Vrable SW
257;265;47,60796531;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,35128125;Vráble SW;Vrable SW
258;266;42,42275688;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;33,48228702;Vráble SW;Vrable SW
259;267;63,94375456;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;26,77305643;Vráble SW;Vrable SW
260;268;62,16443722;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;18,28202312;Vráble SW;Vrable SW
261;269;36,80041211;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,1530669;Vráble SW;Vrable SW
262;270;50,12680546;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,7516125;Vráble SW;Vrable SW
263;271;36,71694939;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;24,98942481;Vráble SW;Vrable SW
264;272;81,35659316;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;25,99522318;Vráble SW;Vrable SW
265;273;31,43548448;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;6,917415295;Vráble SW;Vrable SW
266;274;46,21605684;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;9,899286467;Vráble SW;Vrable SW
267;275;98,18898582;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;17,82905617;Vráble SW;Vrable SW
268;276;37,87120003;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,76276305;Vráble SW;Vrable SW
269;277;74,409119;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;11,45720019;Vráble SW;Vrable SW
270;278;94,0505446;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;15,82634333;Vráble SW;Vrable SW
271;279;87,14859503;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,22828038;Vráble SW;Vrable SW
272;280;48,2424262;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;6,678224967;Vráble SW;Vrable SW
273;281;46,42641925;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;15,20575955;Vráble SW;Vrable SW
274;282;111,7580706;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;25,98460712;Vráble SW;Vrable SW
275;283;52,92090104;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;19,95991027;Vráble SW;Vrable SW
276;284;54,28370704;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;23,02009358;Vráble SW;Vrable SW
277;285;91,23664779;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;18,27549666;Vráble SW;Vrable SW
278;286;47,98003396;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,47019914;Vráble SW;Vrable SW
279;287;52,94841822;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;21,10639309;Vráble SW;Vrable SW
280;288;24,39273345;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;15,6071742;Vráble SW;Vrable SW
281;289;69,79863781;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;23,90056581;Vráble SW;Vrable SW
282;290;74,60915924;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;9,494244827;Vráble SW;Vrable SW
283;291;71,87010135;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;15,2077315;Vráble SW;Vrable SW
284;292;123,6016841;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,63896088;Vráble SW;Vrable SW
285;293;75,35122907;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;13,36163428;Vráble SW;Vrable SW
286;294;57,18630852;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;9,43641833;Vráble SW;Vrable SW
287;295;45,42064235;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,80946988;Vráble SW;Vrable SW
288;296;111,7753437;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;21,80197192;Vráble SW;Vrable SW
289;297;43,42633042;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;359,665695;Vráble SW;Vrable SW
290;298;61,89063379;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;13,28049648;Vráble SW;Vrable SW
291;299;52,80007683;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;19,41940835;Vráble SW;Vrable SW
292;300;66,07164355;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,21518593;Vráble SW;Vrable SW
293;301;96,28099997;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;5,158186237;Vráble SW;Vrable SW
294;302;48,5911983;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;31,317701;Vráble SW;Vrable SW
295;303;46,59425614;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,17246284;Vráble SW;Vrable SW
296;304;26,10359536;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;25,20527465;Vráble SW;Vrable SW
297;305;35,76248973;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,42246474;Vráble SW;Vrable SW
298;306;77,36081888;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;19,46948562;Vráble SW;Vrable SW
299;307;72,5506943;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;6,063859142;Vráble SW;Vrable SW
300;308;28,41943919;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;27,62892004;Vráble SW;Vrable SW
301;309;29,44103339;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;10,52913902;Vráble SW;Vrable SW
302;310;31,28550696;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;23,54164976;Vráble SW;Vrable SW
303;311;60,85920164;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;20,54151015;Vráble SW;Vrable SW
304;312;89,65456435;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;9,564917182;Vráble SW;Vrable SW
305;313;97,8704361;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,917412;Vráble SW;Vrable SW
306;314;45,12526173;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;8,978949527;Vráble SW;Vrable SW
307;315;158,9306336;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;16,77249126;Vráble SW;Vrable SW
308;316;70,51357538;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;3,726389355;Vráble SW;Vrable SW
309;317;77,01517169;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;26,32241284;Vráble SW;Vrable SW
310;318;75,45844372;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;12,77696007;Vráble SW;Vrable SW
311;319;57,4177596;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;11,45319319;Vráble SW;Vrable SW
312;320;66,27220591;vrable_velke_lehemby_sw;zitava_valley;lbk;muller_scheessel_et_al_2020;Vráble 'Véľke Lehemby' South-West;TRUE;14,22010781;Vráble SW;Vrable SW
